
==================== AREA: Sociabilidad ====================

--- Manada ---
ID: e4184d1a-67af-43c4-a7d6-9ece26430f05 | 11 a 13 años | Me gusta querer y que me quieran.
ID: 54591111-688b-43e0-86fd-860a75f3ca3d | 13 a 15 años | Entiendo la importancia del amor en mi vida.
ID: 037be973-3e1a-450c-a9f4-65d053aec372 | 13 a 15 años | Aprecio a las personas por lo que son.
ID: 3ddc1a76-99d4-460b-82fa-9a9934de32a7 | 13 a 15 años | Me preparo para vivir mi sexualidad unida al amor.
ID: 674e26df-2c2d-4df7-8e90-69bb7593e76c | 13 a 15 años | Considero con igual dignidad a hombres y mujeres.
ID: 5c103fdc-0d8d-4624-8df4-94d2f6cca951 | 13 a 15 años | Converso con mis padres sobre lo que consideran bueno para mí y mis hermanos y hermanas.
ID: 49cf9c94-b84e-4b5d-a521-550f7710ce5b | 11 a 13 años | Me informo adecuadamente sobre lo que significa ser hombre y ser mujer.
ID: 95ebdbf3-8067-46d2-ae38-2af656eebac2 | 11 a 13 años | Entiendo que la sexualidad humana está unida al amor.
ID: 7d6d5c5e-ad6d-4cad-b664-ca94268814d2 | 13 a 15 años | Comparto con los demás, sin vergüenza ni burla, lo que sé sobre sexualidad del hombre y de la mujer.
ID: e2d76e3f-2da7-42ad-901b-797eac8840a8 | 11 a 13 años | Busco apoyo en mi patrulla cuando estoy triste o algo me confunde.
ID: 61bf9404-4342-4011-b1d7-41d738fec032 | 13 a 15 años | Sé que es normal que a veces prefiera la soledad, o no me atreva a hacer algo, o sienta inseguridad o rabia; y trato de manejar estos sentimientos.
ID: 34b68e26-4ce0-43e1-b45a-0b41336af495 | 11 a 13 años | Soy leal con mis amigos y amigos sin dejar de lado o tratar mal a quienes no lo son.
ID: 4d7cdda1-0812-474a-b381-52e3e7b7d85b | 13 a 15 años | Mantengo mi opinión cuando estoy convencido que es correcta.
ID: 3693aeed-e3ad-4ac9-878c-5874b61dc8d3 | 13 a 15 años | Aprecio a mis amigos y amigos y no me enojo con ellos por cosas cualquier cosa.
ID: 70177516-c52f-4e19-8c59-32375c40eaac | 11 a 13 años | Me intereso por los demás personas y soy generoso.
ID: 4f07f03b-46ab-4dba-b0c7-3faa33cf3a72 | 11 a 13 años | Le cuento a mi familia lo que hacemos en los scouts y trato que ellos participen en las actividades.
ID: e511f096-2f45-49f9-b025-44b6f52e17f6 | 13 a 15 años | Estoy siempre dispuesto a ayudar a mis hermanos y hermanas.

--- Compañía ---
ID: d98af0cf-c30c-42c5-ae17-f454ffa02553 | 13 a 15 años | Estoy siempre dispuesta a ayudar a mis compañeras de patrulla.
ID: c1b60b80-c7cb-4ee7-adc8-4a87b14e6533 | 11 a 13 años | Me informo adecuadamente sobre lo que significa ser hombre y ser mujer.
ID: d6d149a2-1b98-4d72-b305-601b7d50d368 | 11 a 13 años | Comparto por igual con mis hermanas y hermanos las tareas que nos piden en la casa.
ID: c0614109-bebc-4286-a69a-aec4cac82a94 | 13 a 15 años | Me preparo para vivir mi sexualidad unida al amor.
ID: 8dd84c89-ac81-4ebd-9d92-0f01b9d12178 | 13 a 15 años | Considero con igual dignidad a hombres y mujeres.
ID: 28520ee0-a72d-4652-ae7f-048ee028c2a3 | 11 a 13 años | Me gusta hacer cosas con mi familia y ayudo en lo que me piden para organizarlas.
ID: ceaa05c0-48ca-49dd-9885-393a8c4707de | 13 a 15 años | Converso con mis padres sobre lo que consideran bueno para mí y mis hermanos y hermanas.
ID: 818d8a25-549b-4e01-a830-e50d73e39025 | 11 a 13 años | Me doy cuenta y puedo hablar de las cosas que me atemorizan.
ID: b17b867f-9ff4-43f1-ae48-d8933e29298f | 11 a 13 años | Me doy cuenta por qué reacciono de la manera en que a veces lo hago.
ID: 67a2f0fa-9b1e-4b7b-bda2-e25696c87898 | 13 a 15 años | Trato de dominar mis reacciones, aún en situaciones difíciles o inesperadas.
ID: bb4bbc06-8313-45b2-b06e-c2a52a3d9322 | 13 a 15 años | Comparto mis sentimientos y emociones con mi patrulla.
ID: 2f8359db-221e-4a64-b2df-2b3e7b74a2db | 11 a 13 años | Escucho las opiniones de las demás personas y si no estoy de acuerdo lo digo con respeto.
ID: c41ebefe-da04-4671-a854-40d544b6366e | 11 a 13 años | Soy leal con mis amigas y amigos sin dejar de lado o tratar mal a quienes no lo son.
ID: 3621f4ae-1316-4b3e-8682-3e3c9ad381a7 | 13 a 15 años | Mantengo mi opinión cuando estoy convencida que es correcta.
ID: 9ad078db-d6b6-4302-9663-cafd868b6876 | 11 a 13 años | Me gusta querer y que me quieran.
ID: 1999e4c0-935b-4134-95be-92f01a5edf81 | 11 a 13 años | Me intereso por las demás personas y soy generosa.
ID: 80ff5a70-cc39-4599-99b1-38aa13b44f49 | 13 a 15 años | Aprecio a las personas por lo que son.
ID: fa1660fa-083d-4ce9-8fa0-b42d35ad155d | 11 a 13 años | Entiendo que la sexualidad humana está unida al amor.
ID: 683c27f6-a692-4869-b22e-63f473395547 | 11 a 13 años | Busco apoyo en mi patrulla cuando estoy triste o algo me confunde.
ID: 264d7abe-e120-43b2-9884-fade01c7f96e | 13 a 15 años | Sé que es normal que a veces prefiera la soledad, o no me atreva a hacer algo, o sienta inseguridad o rabia; y trato de manejar estos sentimientos.
ID: 735f4317-b63a-4c4e-924a-85cca98a8593 | 11 a 13 años | Soy capaz de decir que no cuando creo que algo es incorrecto.
ID: 672a5da0-8cab-42bb-85dd-0d1f285a1b91 | 13 a 15 años | Digo lo que pienso con respeto hacia las demás personas.
ID: 0be7336d-2934-49dd-95c1-3d881a510463 | 13 a 15 años | Aprecio a mis amigos y amigas y no me enojo con ellos por cosas cualquier cosa.
ID: 8c9ae799-9f9c-4194-89c5-3c5c8e934565 | 13 a 15 años | Entiendo la importancia del amor en mi vida.
ID: f56cdf5e-7f65-4b11-9eed-c5065499c723 | 13 a 15 años | Comparto con los demás, sin vergüenza ni burla, lo que sé sobre sexualidad del hombre y de la mujer.
ID: a55b8cc7-5752-4f78-bd08-5d4ede63a3c0 | 11 a 13 años | Le cuento a mi familia lo que hacemos en las guías y trato que ellos participen en las actividades.
ID: 0592c035-8c25-4e7d-b569-1c4644ab304f | 13 a 15 años | Soy cariñosa con mi familia y acepto las decisiones que se toman en mi casa.
ID: 76e49cc6-a230-4809-b063-4d34890e5724 | 13 a 15 años | Estoy siempre dispuesta a ayudar a mis hermanos y hermanas.

--- Avanzada ---
ID: 81298790-d245-48c6-8b1b-266b218c69da | 15 a 17 años | Me esfuerzo por encontrar mi identidad personal.
ID: 755d107c-33ab-4e9a-b6f4-a1fdaf538bd5 | 15 a 17 años | Comparto mis sentimientos con mi comunidad.
ID: 6c2b5054-70e8-4529-957f-a8abea073918 | 15 a 17 años | Expreso mis opiniones libremente, sin descalificar a los demás.
ID: 3b32ea2c-da58-487c-bea4-e02f301f5e3e | 15 a 17 años | Trato con afecto a los demás.
ID: 8ae35dd0-ef83-45ac-a5af-3305a7d7b32d | 15 a 17 años | Actuar con amor hacia los demás me permite realizarme como persona y ser feliz.
ID: edfc3452-910a-4b7b-bcc5-73628cf20c0a | 15 a 17 años | Comparto y defiendo el derecho de los demás a ser valorados por lo que son y no por lo que tienen.
ID: dd5ca901-0bec-4144-9555-0961e91bd494 | 15 a 17 años | Opino y actúo de acuerdo a mis valores en temas relacionados con la sexualidad.
ID: 7997aaa9-cfd9-4450-8703-ba8f7e227dae | 15 a 17 años | Trato con respeto e igualdad a las personas.
ID: 0d15923e-f877-486d-9a1b-9c3e487f035c | 15 a 17 años | Logro una relación de comprensión y afecto con mis padres y mantengo permanente comunicación con ellos.
ID: 8de78b0e-6abc-417a-a70a-77fbe8642778 | 15 a 17 años | Converso y comparto con mis hermanos y hermanas y aprendo de nuestra relación.
ID: a4565b31-ab5e-4ac0-90fc-604a6573bd45 | 15 a 17 años | Asumo mi relación de pareja como parte de mi proyecto de vida.
ID: 84988974-0afa-4fa1-9abc-8923a0d53451 | 15 a 17 años | Manejo cada vez mejor mis emociones y sentimientos y trato de mantener un estado de ánimo estable.
ID: 4a2eef1b-1971-4b0b-ac6a-f4f653988403 | 15 a 17 años | Acepto que a veces las cosas no suceden de la forma en que las había programado; y mantengo mi buen ánimo cuando esto ocurre.
ID: d24ef58c-8306-4065-9625-8f5e663febcb | 15 a 17 años | Tengo buenos amigos y amigas y me esfuerzo por hacer crecer nuestra amistad.
ID: 78cf9951-82fc-434d-b399-aba3c7439f0f | 15 a 17 años | Me intereso en las cosas porque creo que son importantes o justas, y no porque quiera obtener algún beneficio a cambio.
ID: 354916e1-0b89-46f1-9a3b-5331c539a6f7 | 15 a 17 años | Mis relaciones afectivas son testimonio de amor y responsabilidad.
ID: f2e77c12-e433-48c0-96a4-ab06745cec2b | 15 a 17 años | Participo en actividades destinadas a obtener igualdad de derechos y oportunidades para las personas.
ID: 09b634da-f057-49c8-8a56-0f66f4455014 | 15 a 17 años | Mantengo con mis padres una relación en la que consideran mis discrepancias, confían en mí y me ayudan a obtener autonomía, respetando también los límites que hemos acordado.

--- Clan ---
ID: 07d61bf7-36fc-40f6-8f8e-21fe97b169f0 | 17 a 20 años | Logra y mantiene un estado interior de libertad, equilibrio y madurez emocional.
ID: 7c785c59-5116-455b-adc1-550937b56b42 | 17 a 20 años | Conoce, acepta y respeta su sexualidad y la del sexo complementario como expresión del amor.
ID: f79e2572-ab05-4256-863a-7af534aa33b1 | 17 a 20 años | Reconoce el matrimonio y la familia como base de la sociedad, convirtiendo la suya en una comunidad de amor conyugal, filial y fraterno.
ID: d0ba748f-313b-4ffe-b2a3-fb21c1f8943f | 17 a 20 años | Practica una conducta asertiva y una actitud afectuosa hacia las demás personas, sin inhibiciones ni agresividad.
ID: 39de3f68-3477-4c1f-8a29-170e914596d7 | 17 a 20 años | Construye su felicidad personal en el amor, sirviendo a los otros sin esperar recompensa y valorándolos por lo que son.

==================== AREA: Corporalidad ====================

--- Manada ---
ID: dff629b3-b399-4eb0-b2d5-c46acd2b8931 | Infancia Tardía | Ando siempre limpio y se nota, por ejemplo, en mi pelo, orejas, dientes y uñas.
ID: be23a0f1-0fa3-426a-bf45-80565066d3cb | Infancia Tardía | Sé que tengo que comer los alimentos que me ayudan a crecer.
ID: b76e1d3e-fc1e-4956-806b-f372cd0369bb | Infancia Media | Me preocupo porque mi cuerpo esté limpio.
ID: 0956c462-5ae8-4a34-8a7d-c08a9b092516 | Infancia Media | Trato de seguir los consejos que me dan los más grandes para tener un cuerpo fuerte y sano.
ID: 59c2ff09-83c5-4ace-a5f8-54a8e86c4d9c | Infancia Media | Trato de comer de todo y no digo que algo no me gusta sin haberlo probado antes.
ID: 942e2a3a-b7b5-4b88-b82a-261244f3683e | Infancia Media | He aprendido a medir los riesgos que tienen los juegos y las cosas que hago.
ID: b90f17ed-6015-47ea-9f1b-913218d6fccd | Infancia Media | Ayudo a limpiar y ordenar los lugares en que estoy.
ID: 6467298d-fe2b-4920-9b9a-e3524e4b2aef | Infancia Tardía | Sé en qué lugar de mi cuerpo están ubicados los órganos más importantes.
ID: 36d989b6-30dd-434a-874a-70a993ed0bec | Infancia Media | Conozco las principales enfermedades que me pueden dar y por qué.
ID: d9ebcd96-c9cf-444f-94fb-5569110a1b99 | Infancia Media | Participo en actividades que me ayudan a tener un cuerpo cada vez más fuerte, ágil, veloz y flexible.
ID: dfd0c152-ec28-450d-a0ce-194be92ab63e | Infancia Media | Cuando algo me molesta lo digo sin necesidad de pelear con los demás.
ID: d0e3d3e7-df02-4092-a5b8-20c3cf6e6159 | Infancia Tardía | Tengo hábitos que protegen mi salud, como por ejemplo, lavarme las manos después de ir al baño.
ID: 626a313e-0407-4cfd-b714-c6aa6e51738c | Infancia Tardía | Manejo cada vez mejor mis brazos, piernas, manos y pies.
ID: 24addc27-b61b-44c5-ad5d-8bd12d1c4664 | Infancia Tardía | Arreglo mis problemas con mis compañeros sin usar la fuerza.
ID: 0645e815-1412-4f5c-981c-cb5c1d94d772 | Infancia Tardía | Mantengo ordenada y limpia mi habitación y los lugares en que trabajo y juego.
ID: e05d2a87-7bc9-409a-8f47-5a93ae9ab96f | Infancia Media | Como a las horas adecuadas y no a cada rato.
ID: 66d54629-17c7-4e5f-9337-598a91e93b20 | Infancia Tardía | Cuando como o preparo alimentos me preocupo de lavarme y de que todo esté limpio.
ID: 199eca16-d16a-4b54-b496-ed512925c24d | Infancia Media | Hago a tiempo y con calma las tareas que me dan en la escuela.
ID: 01763bdc-ae6b-4d45-a609-a063f7bb2dc1 | Infancia Tardía | Sé distribuir bien mi tiempo entre las distintas cosas que hago.
ID: 424b6329-db74-4745-a50a-f68d20acde71 | Infancia Tardía | Duermo las horas que necesito para descansar bien.
ID: 4bf1e3dd-7f21-4c24-962d-9d6d64e32f25 | Infancia Media | Me gusta hacer actividades al aire libre.
ID: a0c0e5c9-aba9-43be-8ce2-53bc4ede06b5 | Infancia Media | Me gusta practicar deportes.
ID: 5d2d48ed-c461-4a8e-9048-cceecd3de2e2 | Infancia Tardía | Me gusta jugar con otros niños y niñas y respeto las reglas de los juegos.
ID: ed4aa274-064c-4980-88c1-b4433dd03aa3 | Infancia Tardía | Entiendo para qué sirven los sistemas más importantes de mi cuerpo.
ID: fe35ae87-749a-4d0a-8672-671b635c9b5b | Infancia Media | Me gusta jugar con compañeros de mi edad.
ID: 576005f7-e4a0-41dd-bde0-d7ee9b5df129 | Infancia Tardía | Ayudo a preparar las excursiones de la Manada.
ID: 309c6121-94fc-43a2-b0fb-f6a975f78962 | Infancia Tardía | Practico deportes, conozco sus reglas y sé perder.

--- Tropa ---
ID: 8cae916f-5e67-4697-b3cd-c59b5c7d1439 | 11 a 13 años | Trato de evitar situaciones que puedan dañar mi salud y la de mis compañeros.
ID: 68add558-4b03-4105-b00d-e7f2ead6ac23 | 13 a 15 años | Sé qué hacer frente a una enfermedad o accidente.
ID: 36321046-051e-4c14-bb1e-7045faf4f5b4 | 11 a 13 años | Trato de no ser agresivo en juegos y actividades.
ID: ed541fb6-fe51-4269-aa4e-aaca7c8cc3eb | 13 a 15 años | Converso con mis compañeros para resolver los problemas que se producen entre nosotros.
ID: 46d36119-8d9f-44f3-ae11-b9851a71eff1 | 11 a 13 años | Me preocupo por mi aspecto personal y porque mi cuerpo esté limpio.
ID: 96bdbf37-8f31-4b08-8583-513072761cc2 | 13 a 15 años | Me preocupo por mi aspecto personal y siempre trato de estar limpio y ordenado.
ID: 25418fdb-79e0-412a-96c6-915ebf6f8566 | 13 a 15 años | Mantengo limpio y ordenado mi dormitorio y mis cosas.
ID: 4f90e6f6-a236-4822-94f8-81cd65f3052c | 11 a 13 años | Como los alimentos que me ayudan a crecer y lo hago a las horas adecuadas.
ID: faf46431-6c47-4187-b194-1a72daacf751 | 11 a 13 años | Sé por qué es importante la limpieza al preparar y comer los alimentos.
ID: e1940dcc-883f-40fe-bf22-3845055f8473 | 13 a 15 años | Sé qué alimentos me ayudan a crecer y cuáles no.
ID: 1614526e-f154-47a0-b9c1-58ff3f9637db | 11 a 13 años | Le dedico al estudio el tiempo necesario.
ID: d55b454f-5d8d-4cea-9a26-208b250c10d9 | 13 a 15 años | Sé elegir entre las diferentes actividades recreativas.
ID: 58b4936a-816e-4d17-8d0a-c92d0606009d | 11 a 13 años | Participo en los juegos, excursiones y campamentos que organiza mi patrulla.
ID: 6dc8574b-1c8c-421f-8298-12c97e0feda7 | 11 a 13 años | Practico regularmente un deporte.
ID: 6768d60a-187e-4bbf-97b9-cdc25a316030 | 13 a 15 años | Ayudo a preparar los juegos, excursiones y campamentos de mi patrulla y mi Tropa.
ID: 7c91a6b0-5a22-464b-b965-dd216859db69 | 13 a 15 años | Preparo juegos para distintas ocasiones.
ID: 5c9843d1-39fd-4298-870c-5e46f29ffbf6 | 11 a 13 años | Participo en actividades que me ayudan a mantener mi cuerpo fuerte y sano.
ID: fb56310a-a9cf-46e3-9c34-c4643f6b9035 | 13 a 15 años | Respeto mi cuerpo y el de los demás.
ID: 521a0e4f-0ac3-4ccf-92f6-34b74f39d3a0 | 11 a 13 años | Me doy cuenta de los cambios que se están produciendo en mi cuerpo.
ID: 4946a6aa-4a9f-4e7b-89a3-cb5249db8257 | 11 a 13 años | Sé lo que puedo y no puedo hacer con mi cuerpo.
ID: e13e188d-06e6-46b1-814b-60cd859363ba | 13 a 15 años | Comprendo que los cambios que se están produciendo en mi cuerpo influyen en mi manera de ser.
ID: 333453ab-e111-4f06-b0e3-a3e7f06b2439 | 13 a 15 años | Trato de superar las dificultades físicas propias de mi crecimiento.
ID: 340c56d0-afb4-4f7e-bdb2-82c8df15746f | 11 a 13 años | Ayudo a ordenar y limpiar mi casa y los lugares en que estudio y juego.
ID: 4d7e6d41-d06a-4ebf-b731-8f93155a8284 | 13 a 15 años | Cuido, limpio y ordeno los lugares en que acampo.
ID: 139eb8e0-a67a-40dd-b0ba-a3c604387081 | 13 a 15 años | Sé preparar comidas sencillas y lo hago con orden y limpieza.
ID: e42c9ee1-dc9e-476b-8f17-aa059ceb4f39 | 11 a 13 años | Me gusta participar en distintas actividades recreativas.
ID: 38a97562-ae5f-455c-bd20-c563fe7f97af | 13 a 15 años | Organizo bien mi tiempo para estudiar, compartir con mi familia y estar con mis amigos y amigas.
ID: 0765469b-caef-4457-9d6b-cb739c855402 | 11 a 13 años | Conozco y practico diferentes juegos y respeto sus reglas.
ID: 08369c53-2c02-4e9c-8bb5-f949cd092c98 | 13 a 15 años | Me esfuerzo por mejorar mi rendimiento en el deporte que practico y sé ganar y perder.

--- Compañía ---
ID: 273f60b8-7953-4416-97c3-e8c83615364f | 11 a 13 años | Participo en actividades que me ayudan a mantener mi cuerpo fuerte y sano.
ID: 705b686a-8374-467a-b871-f6470f0d58ae | 11 a 13 años | Me doy cuenta de los cambios que se están produciendo en mi cuerpo.
ID: b146e0a9-400a-484a-aff4-931528c193e2 | 11 a 13 años | Trato de evitar situaciones que puedan dañar mi salud y la de mis compañeras.
ID: 0ba0d3c3-a50a-4a04-8981-601dc7746dd6 | 11 a 13 años | Sé lo que puedo y no puedo hacer con mi cuerpo.
ID: 5028854e-fa2e-4724-8662-812ce34fbdb8 | 11 a 13 años | Trato de no ser agresiva en juegos y actividades.
ID: 92033b6f-909a-47c4-98b9-fe31db85f9ec | 11 a 13 años | Me preocupo por mi aspecto personal y porque mi cuerpo esté limpio.
ID: 19c880a9-5330-42a3-8cd9-cb079bf10946 | 11 a 13 años | Ayudo a ordenar y limpiar mi casa y los lugares en que estudio y juego.
ID: 1c8b9e06-8a78-462a-bd83-a592bb143768 | 11 a 13 años | Como los alimentos que me ayudan a crecer y lo hago a las horas adecuadas.
ID: 6c9aa7e2-9994-42fd-a735-b503f934f870 | 11 a 13 años | Sé por qué es importante la limpieza al preparar y comer los alimentos.
ID: f4590218-a833-4d8f-8547-fc3f23655811 | 11 a 13 años | Le dedico al estudio el tiempo necesario.
ID: d607fea0-ca2d-4087-92c8-6707dbb9a8a9 | 11 a 13 años | Me gusta participar en distintas actividades recreativas.
ID: d5b111f1-5f6f-4716-8a02-e1826d653c59 | 11 a 13 años | Participo en los juegos, excursiones y campamentos que organiza mi patrulla.
ID: 23f716be-638a-44ad-bd08-4d7512236a72 | 11 a 13 años | Practico regularmente un deporte.
ID: 57887da4-c70e-45bc-bdfb-f79db513a89c | 13 a 15 años | Sé qué hacer frente a una enfermedad o accidente.
ID: 6d5d4863-b365-4ac0-8ebd-f8a647eaa6c8 | 13 a 15 años | Converso con mis compañeras para resolver los problemas que se producen entre nosotras.
ID: 43f67b2f-0d1d-4a96-bb5e-c70730dff3cc | 13 a 15 años | Me preocupo por mi aspecto personal y siempre trato de estar limpia y ordenada.
ID: 0741812e-1386-4a7f-a2b7-f96ca8a45bb4 | 13 a 15 años | Cuido, limpio y ordeno los lugares en que acampo.
ID: 6de41cbf-80e7-4527-8a39-6dc788986097 | 13 a 15 años | Sé qué alimentos me ayudan a crecer y cuáles no.
ID: e4e8699e-a780-4a2a-a93c-454d00d25223 | 13 a 15 años | Organizo bien mi tiempo para estudiar, compartir con mi familia y estar con mis amigas y amigos.
ID: 1427451e-b8b3-493b-8525-e53298381e07 | 11 a 13 años | Conozco y practico diferentes juegos y respeto sus reglas.
ID: b12da732-d736-480c-82b8-95b312316390 | 13 a 15 años | Me esfuerzo por mejorar mi rendimiento en el deporte que practico y sé ganar y perder.
ID: a3e5dd16-5205-4d00-b79b-e14d0492e34d | 13 a 15 años | Preparo juegos para distintas ocasiones.
ID: 91473f71-9345-4bcf-bfc7-dea709d12361 | 13 a 15 años | Respeto mi cuerpo y el de los demás.
ID: eb06a0bf-b136-40e6-bc03-5de70cff4bdd | 13 a 15 años | Comprendo que los cambios que se están produciendo en mi cuerpo influyen en mi manera de ser.
ID: 52d9399a-4bf1-4010-a7ca-682b7d1c22a8 | 13 a 15 años | Trato de superar las dificultades físicas propias de mi crecimiento.
ID: 9d5891bf-e322-464a-8383-1e8b5b24af5e | 13 a 15 años | Mantengo limpio y ordenado mi dormitorio y mis cosas.
ID: 4d10f2f8-2406-4d5b-ad9d-a280f3e05e95 | 13 a 15 años | Sé preparar comidas sencillas y lo hago con orden y limpieza.
ID: f94a689f-c0bd-4562-abb1-9b3daefff0b4 | 13 a 15 años | Sé elegir entre las diferentes actividades recreativas.
ID: 2d033cc1-87bb-4990-846e-bbac8a4249fe | 13 a 15 años | Ayudo a preparar los juegos, excursiones y campamentos de mi patrulla y mi Compañía.

--- Avanzada ---
ID: 05f42879-f5f5-40c4-bed6-c577bf61340a | 15 a 17 años | Cuido mi salud y mantengo hábitos que la protegen.
ID: e876d520-d14d-44f3-8baf-bf698dc08dac | 15 a 17 años | Acepto mi imagen corporal.
ID: 4be40502-6fe1-4e5e-a838-bf04efc80c00 | 15 a 17 años | Trato de mantener un aspecto personal ordenado y limpio.
ID: 5c70275e-5186-41b2-a952-56d3647448fb | 15 a 17 años | Como alimentos que me ayudan a crecer y a mantenerme saludable.
ID: 334e948b-05c8-4503-a7d0-e81d26486b68 | 15 a 17 años | Respeto a los horarios de las diferentes comidas del día.
ID: 7b405bef-1616-439d-b68b-c89b6c2b1922 | 15 a 17 años | Preparo menús variados y adecuados a las diferentes de mi Comunidad y Avanzada.
ID: ccdd3cf8-fa9d-49ca-a3b5-3465ff4f9a19 | 15 a 17 años | Uso parte de mi tiempo libre en diferentes actividades recreativas.
ID: 7200435f-b020-46fc-b323-8249048b1d18 | 15 a 17 años | Participo en la organización de juegos y actividades recreativas para los demás.
ID: f4c586e3-6a99-41f5-8fcb-a15886e93337 | 15 a 17 años | Practico regularmente un deporte.
ID: e1c20419-a6d0-48b2-91e8-20a96d2b11c3 | 15 a 17 años | Mantengo buen estado físico
ID: da923c85-6669-4e29-a6a3-fb893a11b85f | 15 a 17 años | Comprendo las diferencias físicas y psicológicas entre las personas y establezco relaciones de igualdad y respeto.
ID: a40889c7-cacc-4772-9ce5-4e1fd65f077b | 15 a 17 años | Reflexiono sobre mi comportamiento y me esfuerzo por gobernarlo.
ID: e6ae4bba-4f41-45b5-b292-5da4e256eb56 | 15 a 17 años | Asumo responsabilidades para mantener mi hogar ordenado y limpio.
ID: 64ce0e85-129f-4508-8485-8d370799fd61 | 15 a 17 años | Valoro mi tiempo y lo distribuyo de manera equilibrada entre mis diferentes actividades.
ID: bcabf6c9-087a-422b-bb4c-eea11313aaff | 15 a 17 años | Acampo continuamente y lo hago en buenas condiciones técnicas.

--- Clan ---
ID: bc8f595b-6949-4f2e-9304-86a2306449e1 | 17 a 20 años | Asume la parte de responsabilidad que le corresponde en el desarrollo armónico de su cuerpo.
ID: 0bdd48c4-4bce-4e8e-8db1-59bddebf7ad5 | 17 a 20 años | Valora su aspecto y cuida su higiene personal y la de su entorno.
ID: 438c0d3d-f127-4b59-ad45-b14f5147e8ba | 17 a 20 años | Mantiene una alimentación sencilla y adecuada.
ID: f50793ec-af57-47d1-b3dd-1c7b178dcd32 | 17 a 20 años | Administra su tiempo equilibradamente entre sus diversas obligaciones, practicando formas apropiadas de descanso.
ID: 106e27af-ec7a-45fa-9295-fcef88fbef3d | 17 a 20 años | Convive constantemente en la naturaleza y participa en actividades deportivas y recreativas.
ID: 69fff91f-a493-483d-92d6-8319700236c2 | 17 a 20 años | Conoce los procesos biológicos que regulan su organismo, protege su salud, acepta sus posibilidades físicas y orienta sus impulsos y fuerzas.

==================== AREA: Creatividad ====================

--- Manada ---
ID: 418f2b77-f15b-405a-95bd-8033c0b6a4c2 | Infancia Tardía | Puedo contar con detalles las anécdotas y aventuras que hemos tenido en la Manada.
ID: 8985ff05-ee84-4fba-af46-146c5374df89 | Infancia Media | Participo en los talleres de manualidades que se hacen en la Manada.
ID: 26c3a88f-5dd1-4b71-9919-07f14ed5b61e | Infancia Media | Quiero aprender cosas nuevas.
ID: a7539c03-7e17-4e1b-8e3b-081c8a8161cc | Infancia Tardía | Investigo y descubro cómo funcionan las cosas.
ID: 897408de-c314-4908-aee0-4a0e0e56d4ba | Infancia Media | Converso con los demás sobre las cosas que me llaman la atención.
ID: 03ee81d8-8e06-446d-82be-7d5e7fe3f392 | Infancia Media | Leo las historias que me recomiendan mis papás, profesores y dirigentes.
ID: ec280dd0-2d80-4b84-86ad-2d362da14886 | Infancia Media | Me gusta participar en juegos de observación.
ID: 252e20b0-1f6a-48ff-8c52-5645b7eaebdf | Infancia Tardía | Soy capaz de contarle a los demás lo que leo y aprendo.
ID: 9fe305a1-531d-47b6-9aaa-e7d6b2dbd3b1 | Infancia Tardía | Relaciono las cosas imaginarias con las que pasan de verdad.
ID: 4e6b0cd4-85bb-404b-9af2-36fd5b2a4f04 | Infancia Tardía | Saco mis propias conclusiones de los cuentos e historias que leo.
ID: d4232b99-5655-49c6-9d24-099cfe9c8180 | Infancia Tardía | Practico continuamente mis habilidades manuales.
ID: c40d64dd-b9cc-41fd-9e1f-7827714cb222 | Infancia Media | Sé lo que hacen las personas en los trabajos más conocidos.
ID: d9abc195-8f33-4d52-8e2e-b8fdc6f09e17 | Infancia Tardía | Demuestro las distintas cosas que puedo hacer.
ID: e5eada78-3a2d-467e-8d15-da159b60552f | Infancia Media | Me gusta dibujar y pintar.
ID: 47e7e2d8-12cd-447d-8df4-251e83aa547b | Infancia Tardía | Trato de hablar claro y conocer nuevas palabras.
ID: 2c14c363-c2d3-487a-9c7b-ef634074d4b7 | Infancia Media | Quiero conocer y manejar nuevos objetos.
ID: 3b7790eb-15dc-4587-a735-710cc6eb28aa | Infancia Tardía | Quiero saber por qué ocurren las cosas.
ID: 51281d36-2e3c-439d-b0a5-74e7327d273f | Infancia Media | Sé cómo se usan y para qué sirven los objetos que conozco.
ID: 0fdac5b5-f76d-4141-9dba-397ca49a5fcc | Infancia Media | Participo en actividades donde puedo conocer algo nuevo.
ID: a2ef0709-ac6d-4d90-9fe8-c96eeff5cf14 | Infancia Media | No me olvido de las cosas que me pasan.
ID: dcdcce42-6b31-45f7-a135-290f0f74b5a6 | Infancia Tardía | Me gustan los juegos en que tengo que usar mi agilidad mental.
ID: 9d28d37d-bf61-4500-90a1-8f34b5f94d38 | Infancia Media | Sé para qué sirven las herramientas que uso.
ID: ccae8bbe-0001-4e5e-bbe4-077f60d9401f | Infancia Tardía | Hago trabajos cada vez mejores con mis manos.
ID: 2ffaa671-a988-4f32-a98a-6ce0aabde6a6 | Infancia Media | Participo en actividades que me ayudan a conocer más sobre los diferentes trabajos de las personas.
ID: 7873fc64-de64-4d1b-8426-9d6d2d62c06d | Infancia Tardía | Participo en representaciones artísticas sobre las profesiones y oficios.
ID: 52b5580a-7d0f-454f-b2ae-0d3318129165 | Infancia Media | Canto, bailo y preparo actuaciones con mis amigos de la Manada.
